W | 55.8
Y | 87.7
X | 87.0
P | 75.1
D | 71.7
X | 63.2
S | 67.4
T | 77.8
H | 86.3
D | 53.1
I | 80.4
X | 94.4
L | 66.8
D | 94.8
L | 97.4
H | 66.8
G | 95.6
L | 76.6
R | 73.6
Q | 81.4
W | 94.3
T | 98.2
A | 67.6
U | 63.4
U | 65.3
B | 68.8
N | 100.0
H | 57.1
W | 67.3
P | 82.3
B | 98.8
Z | 80.9
V | 62.9
C | 70.0
P | 86.3
Z | 93.6
K | 86.5
K | 71.3
S | 79.2
M | 97.8
Y | 65.0
W | 60.3
K | 67.2
X | 97.5
O | 81.7
K | 60.8
E | 98.9
U | 80.4
E | 62.8
S | 71.6
J | 82.9
M | 94.2
Y | 72.1
T | 62.3
R | 61.0
L | 73.5
L | 51.4
K | 96.5
N | 50.6
I | 67.2
H | 85.6
Z | 99.9
L | 85.4
S | 59.8
R | 82.7
P | 52.3
W | 79.9
C | 68.3
D | 90.2
B | 60.6
S | 51.0
H | 87.1
M | 75.7
L | 89.6
E | 94.3
A | 65.3
J | 59.8
T | 52.6
O | 84.4
S | 87.0
J | 84.8
S | 96.5
A | 76.7
B | 95.2
J | 53.8
Y | 59.3
W | 85.2
N | 96.5
M | 73.1
C | 77.9
D | 53.2
N | 78.6
M | 91.1
S | 63.1
N | 64.1
M | 68.6
W | 83.8
D | 92.3
B | 76.6
H | 83.3
X | 92.8
N | 94.9
D | 81.5
I | 73.5
P | 64.8
M | 98.0
E | 99.0
Z | 90.3
U | 75.3
I | 75.5
C | 91.1
M | 73.2
S | 55.0
P | 68.5
W | 91.0
L | 83.7
G | 59.2
B | 60.1
T | 75.8
W | 83.2
T | 87.8
B | 50.5
G | 91.7
D | 65.2
Q | 55.3
P | 55.7
P | 84.4
W | 67.6
G | 79.1
J | 59.1
E | 60.5
Z | 66.5
V | 72.4
N | 83.6
X | 73.8
O | 54.6
F | 51.8
T | 62.3
H | 50.8
I | 73.6
R | 91.2
F | 67.9
U | 88.0
V | 53.3
H | 74.1
Q | 83.1
C | 57.9
B | 52.9
K | 51.6
A | 53.9
O | 95.4
I | 72.2
J | 85.7
Y | 96.7
W | 69.4
L | 58.0
J | 93.3
V | 90.0
C | 57.3
K | 86.0
P | 66.3
K | 60.1
G | 88.2
A | 51.1
N | 65.1
Z | 57.6
O | 68.3
K | 66.6
S | 96.3
T | 54.1
A | 63.5
U | 73.7
K | 67.4
Y | 99.8
F | 68.3
W | 74.3
X | 66.6
C | 56.0
V | 61.1
C | 77.9
E | 80.4
T | 61.5
D | 58.6
E | 93.0
C | 53.6
I | 74.6
M | 91.9
A | 57.6
J | 64.4
U | 89.1
M | 74.0
P | 53.7
L | 71.2
X | 89.3
J | 99.9
B | 92.3
I | 53.8
A | 54.6
I | 70.3
Q | 97.5
A | 58.7
H | 97.5
I | 91.0
E | 50.2
N | 50.1
Q | 83.3
P | 97.5
I | 55.1
O | 50.3
H | 77.6
G | 57.7
T | 52.3
J | 55.2
L | 83.1
G | 81.5
B | 64.8
W | 68.2
M | 69.8
O | 54.7
D | 93.8
O | 91.5
E | 77.6
I | 61.5
C | 81.8
U | 60.0
O | 54.1
D | 64.0
A | 63.9
F | 64.7
W | 60.2
K | 55.7
G | 96.5
P | 96.3
Z | 93.6
A | 72.0
L | 90.9
S | 94.4
O | 63.2
R | 65.6
Z | 91.3
Q | 93.8
O | 89.8
K | 88.5
A | 53.6
L | 58.8
J | 81.2
N | 90.8
M | 64.8
C | 56.5
J | 80.6
R | 62.6
S | 63.4
X | 79.9
S | 59.0
T | 74.0
M | 75.4
B | 93.7
Y | 57.7
N | 52.9
P | 86.6
H | 98.7
L | 85.1
C | 85.2
O | 67.2
N | 57.1
W | 84.4
D | 64.6
F | 92.2
Z | 52.2
C | 52.9
J | 91.0
E | 55.4
S | 89.9
Q | 89.1
Q | 54.1
V | 78.7
R | 75.8
Z | 77.1
E | 70.3
N | 60.1
N | 73.4
N | 55.1
D | 54.6
H | 86.2
U | 89.0
F | 75.2
H | 94.2
W | 71.0
Y | 72.0
H | 96.6
C | 93.3
I | 85.6
F | 71.3
V | 81.6
Y | 58.0
X | 91.4
W | 64.6
K | 76.6
X | 93.4
J | 96.8
Z | 56.5
C | 50.0
A | 64.7
Y | 96.0
X | 84.6
Q | 58.9
W | 69.2
E | 98.6
Y | 94.4
Z | 87.3
V | 64.9
R | 80.4
Y | 98.0
S | 69.7
U | 61.6
A | 81.5
C | 99.4
X | 55.2
A | 50.1
V | 85.3
T | 53.6
H | 51.7
U | 60.4
S | 81.9
U | 86.3
F | 66.8
U | 87.9
P | 67.0
B | 81.5
E | 68.2
V | 95.0
I | 75.6
S | 71.9
U | 81.3
F | 98.8
J | 77.8
N | 60.5
O | 75.7
J | 87.5
I | 61.8
F | 64.8
U | 85.9
V | 59.7
K | 95.9
H | 70.7
J | 63.8
J | 83.6
B | 56.1
T | 95.8
G | 53.3
P | 53.6
M | 91.8
B | 55.8
X | 73.6
P | 74.7
Z | 51.6
Q | 89.2
Z | 83.6
O | 82.8
E | 69.8
A | 88.4
M | 95.3
I | 94.0
Y | 85.7
V | 52.4
R | 61.3
A | 52.3
C | 66.8
X | 79.5
T | 64.2
Q | 53.1
C | 73.8
L | 75.4
F | 55.6
D | 84.9
J | 57.4
L | 82.2
Q | 53.6
G | 96.0
D | 66.9
R | 74.7
Y | 73.3
R | 92.8
C | 52.6
N | 52.0
U | 55.3
N | 61.0
P | 53.5
T | 57.2
V | 84.8
H | 61.4
J | 71.7
P | 52.3
L | 96.7
O | 69.4
G | 51.5
N | 87.8
D | 57.7
A | 97.1
U | 55.2
Q | 62.2
U | 58.9
P | 77.3
Z | 88.5
E | 71.3
L | 87.2
K | 82.9
Q | 92.4
P | 86.5
Y | 91.8
G | 73.3
K | 75.6
A | 97.5
R | 68.8
W | 61.1
U | 84.4
H | 54.6
Z | 81.8
R | 76.5
R | 61.5
B | 71.7
B | 77.3
K | 58.6
Z | 88.1
S | 87.1
S | 86.2
Z | 56.5
C | 96.8
F | 71.8
B | 85.5
G | 85.4
H | 89.4
U | 92.9
D | 83.3
G | 92.1
P | 80.1
A | 53.1
P | 52.0
O | 50.6
O | 87.3
X | 88.7
R | 98.2
J | 88.7
L | 84.9
A | 85.0
E | 71.7
C | 88.8
I | 57.1
Q | 82.8
R | 74.3
C | 68.6
D | 82.4
J | 95.8
P | 63.6
L | 80.2
I | 74.1
J | 62.3
F | 78.8
V | 100.0
C | 80.5
N | 93.5
M | 81.4
L | 69.0
O | 97.8
Z | 71.1
R | 80.7
K | 84.0
D | 78.8
G | 60.5
E | 98.6
I | 97.5
O | 80.0
E | 99.6
B | 77.2
S | 55.8
E | 74.7
R | 71.0
U | 77.7
T | 76.2
X | 88.4
G | 95.7
U | 84.3
R | 84.4
M | 57.5
S | 96.9
J | 75.3
I | 74.9
S | 56.7
T | 62.1
E | 71.9
U | 94.9
Q | 52.7
Q | 96.7
D | 74.0
C | 98.3
Y | 79.7
U | 69.5
N | 57.4
V | 55.9
X | 80.9
A | 74.7
D | 60.3
Q | 87.0
N | 75.8
I | 63.5
C | 54.1
J | 56.0
U | 98.8
Z | 97.6
D | 62.3
V | 81.0
A | 96.5
X | 63.2
Y | 62.0
L | 94.7
Q | 55.0
Q | 64.3
T | 73.1
T | 62.1
Z | 77.2
T | 61.9
P | 92.5
O | 63.8
Y | 82.2
U | 67.6
M | 70.8
A | 56.3
L | 70.4
Z | 81.5
W | 83.5
I | 77.7
W | 81.3
R | 80.3
F | 56.7
L | 88.8
F | 53.3
T | 83.6
W | 80.7
K | 92.0
P | 64.7
A | 89.1
P | 62.7
E | 64.0
C | 70.8
V | 99.5
A | 95.4
F | 84.7
Q | 50.1
X | 97.4
S | 63.8
G | 60.0
X | 78.4
F | 81.4
U | 85.7
C | 82.6
T | 68.1
V | 97.7
F | 74.0
S | 83.9
M | 83.7
G | 89.2
M | 64.6
Z | 68.6
C | 83.7
K | 50.4
W | 70.1
Y | 77.5
E | 87.0
D | 51.8
X | 76.3
H | 58.5
A | 65.6
V | 58.5
V | 92.0
C | 51.5
W | 61.8
S | 78.6
D | 62.0
Q | 85.4
Q | 57.3
N | 81.1
V | 97.1
U | 52.7
T | 73.3
L | 78.2
R | 74.0
O | 65.4
D | 58.4
L | 75.3
D | 67.2
F | 66.1
H | 63.4
L | 75.5
Y | 95.9
V | 62.5
E | 96.2
G | 76.7
O | 85.6
Y | 88.2
M | 74.4
G | 89.7
C | 89.7
Y | 58.3
J | 76.7
S | 67.4
Q | 68.0
I | 84.7
O | 78.6
U | 93.7
K | 82.1
H | 84.5
F | 79.0
M | 78.9
P | 79.7
L | 75.6
H | 78.4
V | 86.8
W | 65.3
V | 59.3
O | 98.3
W | 98.1
B | 63.4
F | 85.8
S | 66.7
U | 68.7
Q | 52.2
G | 77.2
Q | 90.6
A | 64.2
Q | 76.3
D | 81.0
F | 58.9
C | 93.5
L | 88.9
M | 62.3
A | 57.9
A | 51.2
Q | 65.9
A | 67.8
Z | 89.5
U | 79.6
M | 63.8
O | 95.2
E | 60.5
B | 96.9
G | 73.4
Y | 70.5
Z | 75.8
Q | 97.7
H | 64.0
U | 66.8
S | 84.5
M | 61.1
C | 64.9
Q | 68.8
E | 70.4
G | 78.1
U | 96.5
Q | 56.9
Z | 89.4
E | 72.9
K | 85.8
T | 57.0
X | 74.7
D | 79.0
B | 50.7
P | 98.7
X | 68.2
U | 52.2
F | 68.1
Y | 98.2
T | 73.3
V | 59.2
E | 53.0
X | 72.8
R | 98.4
N | 96.4
J | 88.3
X | 54.3
A | 52.6
X | 51.3
V | 77.9
F | 75.8
G | 56.1
N | 98.6
T | 87.6
E | 98.3
T | 88.7
I | 52.2
B | 82.2
W | 75.4
I | 78.1
R | 57.3
H | 84.1
I | 93.1
Q | 69.0
P | 87.9
M | 77.6
O | 73.4
S | 57.8
U | 74.7
K | 76.3
L | 91.5
R | 54.1
B | 89.2
J | 51.5
O | 87.1
W | 98.3
H | 65.4
V | 74.4
N | 70.8
S | 94.8
D | 67.4
K | 73.1
F | 93.4
N | 94.9
G | 76.0
W | 82.8
K | 57.6
V | 98.4
C | 81.7
F | 99.3
X | 86.8
L | 78.8
U | 70.8
R | 94.9
A | 84.5
P | 68.7
G | 74.3
R | 78.7
I | 96.3
Q | 58.9
B | 90.7
S | 59.1
G | 52.2
T | 82.6
S | 57.9
I | 54.7
O | 81.9
L | 70.6
P | 95.0
Q | 72.7
I | 63.0
R | 86.7
G | 74.4
K | 73.9
C | 77.0
V | 62.9
T | 60.5
U | 84.6
V | 76.1
L | 65.0
N | 87.2
F | 77.2
F | 92.6
X | 76.6
W | 96.5
A | 64.3
X | 57.5
W | 96.9
N | 61.6
F | 81.1
G | 88.9
M | 96.9
M | 90.7
H | 62.7
X | 97.9
D | 54.9
S | 51.4
L | 52.6
Z | 65.2
Z | 78.3
Z | 99.7
X | 80.9
Z | 53.5
L | 66.9
O | 95.3
D | 85.7
O | 78.5
X | 98.2
D | 59.2
N | 57.2
J | 80.6
S | 79.4
F | 89.6
X | 51.3
C | 72.9
Z | 53.1
T | 67.5
U | 89.0
D | 81.3
Q | 61.4
W | 74.3
N | 50.8
U | 85.8
B | 87.6
P | 79.7
J | 62.0
R | 56.5
P | 86.6
Q | 57.9
C | 68.0
U | 81.6
L | 90.9
K | 59.5
T | 63.4
G | 93.1
S | 50.4
E | 95.2
F | 53.6
Z | 75.6
L | 96.5
G | 83.2
E | 87.3
D | 89.9
G | 94.1
N | 95.7
D | 62.6
W | 89.7
N | 59.5
G | 97.0
U | 65.7
A | 67.3
K | 65.5
V | 73.0
V | 77.7
D | 95.5
S | 72.9
E | 69.4
S | 71.6
I | 74.1
M | 59.7
Q | 98.3
W | 83.9
Y | 65.8
A | 90.3
X | 97.5
U | 80.4
Z | 85.9
L | 91.2
E | 72.9
E | 66.0
L | 75.1
I | 88.4
G | 80.6
S | 59.9
C | 74.9
Q | 92.6
W | 86.1
W | 80.2
M | 97.8
T | 94.5
Z | 95.9
A | 66.0
Q | 54.5
N | 76.7
E | 96.3
K | 82.9
O | 89.0
B | 99.4
Q | 95.4
X | 88.3
I | 54.9
M | 91.7
P | 52.0
M | 60.5
Y | 53.6
X | 83.4
U | 79.7
Y | 86.1
X | 88.8
C | 50.8
C | 62.6
L | 84.9
J | 80.7
W | 50.0
Y | 67.5
K | 81.6
B | 69.1
O | 94.0
N | 61.2
D | 60.4
E | 56.7
D | 90.4
D | 64.7
N | 64.0
K | 92.5
S | 56.9
U | 82.6
D | 55.5
J | 76.7
Q | 71.6
B | 91.3
Q | 77.2
X | 60.1
Y | 55.1
W | 90.2
M | 68.6
G | 60.7
S | 74.0
I | 79.2
Y | 51.6
V | 63.2
T | 53.2
U | 77.1
Z | 55.3
L | 63.1
F | 66.1
H | 64.4
R | 92.1
C | 63.3
A | 90.8
Z | 81.3
W | 67.1
Q | 62.5
K | 69.3
E | 96.7
W | 80.9
X | 63.1
T | 74.4
I | 88.2
C | 64.6
W | 70.9
L | 84.0
I | 59.3
H | 56.4
I | 90.0
Z | 60.4
H | 78.4
C | 83.7
V | 93.5
Z | 92.6
W | 56.1
P | 99.5
B | 82.5
J | 51.4
M | 89.9
A | 80.9
Z | 75.6
G | 86.9
P | 64.4
W | 51.6
I | 88.9
R | 77.4
P | 86.2
K | 96.1
Z | 75.3
M | 96.9
E | 82.5
M | 76.7
W | 98.7
E | 72.6
C | 51.9
O | 96.3
B | 66.6
B | 67.4
E | 79.3
O | 66.2
E | 88.5
F | 51.6
C | 54.5
P | 96.7
H | 84.7
Z | 82.3
V | 67.8
K | 96.0
O | 57.1
B | 96.6
A | 54.5
P | 54.6
W | 64.8
M | 70.5
O | 95.3
R | 96.4
A | 81.0
L | 61.5
V | 72.6
S | 50.5
W | 83.4
V | 60.4
X | 96.5
F | 52.4
C | 85.1
I | 50.6
F | 76.1
V | 54.7
N | 58.2
X | 54.3
O | 70.7
T | 84.5
L | 79.8
Q | 95.8
G | 64.7
W | 99.7
E | 84.6
Z | 55.9
E | 79.2
F | 89.9
K | 85.0
D | 75.2
U | 58.7
P | 58.0
N | 61.6
O | 87.1
B | 68.0
X | 85.4
U | 99.9
S | 50.4
O | 53.5
I | 69.0
H | 88.5
Z | 72.3
H | 50.6
K | 70.8
S | 54.7
O | 68.1
I | 80.9
O | 62.7
M | 68.9
C | 86.6
P | 54.2
F | 76.8
I | 73.2
Z | 93.1
U | 62.0
M | 71.8
Q | 72.2
P | 77.9
B | 85.0
J | 88.4
V | 57.9
R | 66.5
G | 77.7
J | 88.5
K | 63.5
C | 73.1
K | 90.0
K | 75.5
Y | 81.6
P | 50.3
O | 63.9
B | 91.2
Z | 79.4
P | 76.8
O | 91.2
B | 97.4
J | 94.9
F | 99.1
N | 53.6
H | 51.1
K | 57.1
M | 78.4
S | 61.6
R | 67.2
L | 67.5
W | 82.4
Z | 67.8
K | 74.2
Z | 69.5
P | 54.2
R | 61.8
B | 89.6
E | 86.5
O | 61.1
Q | 69.5
X | 52.7
A | 59.2
S | 68.9
B | 76.2
D | 81.7
H | 97.4
O | 82.3
H | 98.2
V | 56.0
H | 98.6
J | 75.8
H | 63.6
H | 97.5
J | 95.8
X | 68.6
C | 95.5
S | 62.8
J | 61.2
K | 56.5
B | 87.0
I | 60.5
D | 79.3
Q | 67.2
B | 63.1
E | 82.4
S | 67.9
B | 74.8
L | 61.2
T | 56.2
J | 84.9
O | 73.3
N | 69.0
K | 59.0
M | 91.7
B | 52.9
X | 56.0
V | 58.1
I | 55.1
I | 52.7
P | 92.9
Z | 77.2
Y | 56.5
E | 53.0
O | 53.7
R | 65.5
U | 53.1
F | 58.2
G | 56.0
K | 81.4
E | 76.2
C | 60.5
S | 74.4
K | 97.6
F | 83.8
U | 70.3
S | 98.5
P | 66.7
P | 65.6
B | 93.6
X | 77.1
B | 83.7
Y | 80.5
P | 97.5
Q | 93.5
K | 75.0
C | 54.6
G | 55.7
T | 55.6
S | 80.6
G | 93.9
T | 64.6
V | 69.1
Q | 84.8
W | 85.0
E | 97.1
G | 73.0
U | 65.0
M | 72.6
L | 60.1
Q | 95.7
J | 53.1
Q | 63.1
V | 94.0
N | 88.1
W | 66.9
U | 73.3
P | 97.0
H | 76.2
P | 98.7
S | 64.2
F | 63.1
A | 70.0
T | 66.4
N | 97.2
F | 61.3
K | 51.1
T | 69.9
O | 58.5
D | 55.3
V | 71.9
S | 89.3
O | 68.8
J | 65.6
V | 58.6
F | 60.9
D | 88.7
N | 79.1
K | 67.0
M | 67.8
S | 97.0
D | 85.2
W | 90.4
T | 87.2
N | 62.9
O | 86.0
X | 94.4
K | 59.8
Q | 80.3
H | 97.3
V | 64.2
C | 83.4
C | 81.1
C | 88.5
A | 83.1
X | 63.0
A | 52.8
D | 98.2
C | 72.2
J | 96.5
M | 92.6
H | 68.0
M | 82.7
R | 59.3
M | 70.0
G | 72.4
E | 56.3
E | 85.7
J | 89.5
G | 90.5
P | 78.5
Q | 58.7
R | 80.0
K | 72.5
D | 90.2
Q | 85.2
T | 67.9
T | 73.0
K | 64.3
H | 50.6
D | 88.2
F | 82.5
R | 76.1
O | 84.6
S | 85.7
E | 85.0
M | 90.1
N | 92.4
D | 79.9
H | 55.8
F | 80.2
I | 69.4
P | 75.8
Q | 96.1
W | 98.3
U | 79.1
Y | 91.6
S | 96.6
Q | 68.1
V | 68.5
H | 82.0
B | 62.5
Q | 55.2
O | 81.4
T | 89.4
V | 73.2
K | 92.1
Z | 94.1
U | 88.0
C | 96.4
G | 93.4
E | 90.8
U | 62.7
T | 91.5
A | 98.4
O | 81.5
N | 90.5
O | 80.6
Z | 81.4
Q | 65.9
D | 89.8
N | 92.2
B | 90.5
T | 95.5
N | 96.9
B | 62.5
U | 71.0
T | 58.0
Q | 77.9
Y | 71.4
K | 80.5
V | 74.0
Q | 90.3
I | 64.2
J | 51.4
Q | 91.1
C | 98.2
N | 83.2
X | 55.4
I | 91.6
E | 89.8
V | 58.8
R | 66.8
N | 66.3
U | 67.6
Z | 50.7
P | 90.6
F | 92.0
J | 75.9
L | 61.8
Y | 70.3
D | 54.9
Z | 62.7
Y | 89.5
A | 94.4
J | 67.3
Y | 52.1
A | 71.5
R | 74.9
J | 97.2
R | 57.0
P | 67.8
Q | 85.8
H | 83.7
L | 85.8
E | 61.6
D | 53.6
G | 76.6
D | 79.4
R | 83.7
V | 52.7
F | 92.0
U | 80.2
B | 57.4
U | 83.5
N | 80.4
V | 97.9
P | 78.8
W | 73.2
U | 88.8
M | 61.5
K | 90.7
S | 97.9
W | 70.0
I | 78.7
K | 95.3
N | 61.0
R | 94.0
L | 72.7
M | 56.0
N | 70.4
Q | 67.6
E | 71.6
W | 73.1
J | 52.1
O | 83.8
R | 73.0
Y | 75.3
W | 97.3
R | 67.2
W | 83.7
Q | 57.0
B | 53.3
E | 60.2
H | 90.8
F | 84.0
T | 89.6
D | 84.9
T | 89.8
F | 87.9
P | 86.2
K | 56.1
C | 70.3
G | 60.6
K | 99.4
A | 50.5
U | 73.5
U | 63.3
S | 59.4
O | 87.9
Z | 82.1
L | 98.8
J | 83.1
B | 60.0
W | 66.0
W | 62.3
N | 82.2
M | 75.6
V | 99.2
Y | 82.3
B | 88.9
G | 78.2
W | 76.0
F | 91.2
I | 63.0
Q | 64.8
V | 55.2
D | 56.7
D | 51.7
S | 73.7
H | 59.8
I | 75.6
Y | 55.0
B | 72.4
G | 54.9
K | 89.2
W | 77.9
K | 77.6
J | 83.9
Q | 78.2
C | 94.5
E | 89.9
V | 84.9
R | 62.0
I | 77.7
W | 87.9
V | 84.9
S | 61.0
M | 54.9
K | 52.9
V | 68.6
V | 68.7
H | 78.5
F | 70.8
B | 89.4
J | 72.6
G | 85.0
I | 86.5
R | 93.5
T | 60.1
R | 77.8
F | 82.5
Y | 51.5
H | 85.6
U | 63.7
V | 88.9
O | 91.8
G | 95.1
I | 87.7
W | 85.3
P | 54.1
N | 70.9
I | 72.7
G | 77.2
K | 61.9
N | 99.1
V | 50.5
X | 73.3
O | 66.5
D | 63.3
V | 69.6
H | 86.8
E | 51.4
U | 81.2
A | 98.6
V | 70.6
R | 81.3
C | 63.7
B | 84.9
B | 54.8
P | 51.1
Z | 83.2
C | 86.9
B | 62.6
V | 96.1
I | 91.3
M | 75.2
Q | 87.3
D | 53.7
V | 96.0
T | 93.0
F | 51.1
K | 68.1
K | 84.6
N | 89.4
W | 67.0
K | 77.3
O | 95.9
Z | 82.2
Q | 75.9
O | 70.4
V | 63.6
K | 98.3
B | 91.7
B | 85.1
P | 87.3
T | 80.3
V | 95.1
O | 50.8
L | 58.4
X | 65.9
B | 93.9
D | 53.4
S | 78.9
G | 90.6
S | 51.4
I | 65.0
W | 67.9
T | 68.1
V | 95.1
R | 68.0
I | 73.6
F | 81.5
D | 79.1
T | 92.0
K | 58.8
O | 96.8
P | 71.0
T | 78.2
S | 61.7
T | 71.1
M | 96.6
H | 71.8
X | 52.1
T | 89.9
G | 62.8
O | 53.2
J | 55.9
Z | 58.5
I | 83.3
T | 76.4
D | 57.9
J | 78.1
S | 51.9
X | 61.8
F | 57.0
G | 52.1
R | 92.1
T | 71.4
M | 76.5
W | 58.6
Y | 69.4
H | 59.0
D | 67.4
O | 69.3
Z | 71.1
R | 73.0
V | 72.8
U | 81.8
U | 53.4
J | 97.7
S | 88.0
K | 70.9
I | 56.2
S | 71.6
Z | 52.9
X | 87.1
F | 79.6
C | 99.0
S | 72.4
R | 56.9
J | 91.2
J | 77.3
M | 93.7
Y | 88.6
F | 95.9
C | 79.6
H | 63.2
T | 76.9
U | 50.1
O | 98.8
I | 81.3
K | 72.3
A | 97.1
T | 96.3
Z | 52.7
W | 96.1
B | 75.8
O | 64.3
W | 62.8
B | 72.3
X | 82.3
U | 99.7
W | 75.6
G | 58.4
S | 85.1
W | 98.3
H | 54.8
S | 80.5
K | 91.1
N | 68.7
I | 78.2
M | 77.7
W | 55.9
G | 60.9
V | 56.8
H | 64.6
Q | 63.6
Q | 89.1
E | 98.2
J | 67.8
B | 51.5
B | 85.9
G | 55.9
U | 93.2
U | 83.7
C | 79.0
C | 96.4
S | 58.1
D | 70.7
G | 73.4
P | 65.4
I | 93.1
J | 71.0
B | 56.0
P | 94.2
L | 78.1
R | 60.7
Y | 99.8
D | 81.8
O | 63.5
E | 77.3
W | 79.6
R | 65.7
I | 97.4
Y | 91.2
S | 92.7
F | 53.9
M | 98.0
H | 87.0
T | 71.0
L | 65.8
Z | 74.0
U | 79.6
I | 97.5
D | 81.2
N | 72.2
F | 70.4
N | 74.5
Y | 50.2
H | 53.1
H | 71.2
T | 72.3
X | 54.9
J | 78.6
T | 56.9
B | 71.3
T | 83.0
V | 74.0
H | 80.3
R | 97.0
Y | 84.6
G | 51.6
C | 86.9
X | 70.6
L | 70.2
F | 97.4
E | 84.5
E | 86.1
C | 75.0
D | 58.9
C | 61.8
V | 89.6
G | 94.0
K | 60.0
F | 90.2
O | 70.1
H | 76.9
G | 51.5
G | 88.2
I | 88.8
O | 82.3
X | 89.7
T | 68.9
I | 72.4
W | 64.0
S | 66.8
O | 84.0
N | 74.6
X | 97.4
F | 53.7
K | 89.7
H | 69.9
G | 84.7
D | 63.1
C | 74.6
N | 82.0
O | 70.3
O | 92.9
F | 94.3
M | 92.7
J | 69.5
C | 79.7
L | 81.6
F | 56.7
S | 96.4
Q | 89.9
X | 65.1
R | 82.3
E | 54.6
W | 90.3
W | 80.3
C | 89.7
E | 91.5
Q | 80.3
B | 90.9
L | 84.8
D | 58.2
W | 81.1
R | 83.3
Z | 82.9
J | 50.8
F | 69.4
L | 70.2
E | 51.7
C | 50.4
F | 76.7
Z | 70.4
Q | 54.5
F | 79.7
W | 68.4
A | 54.7
I | 83.0
D | 59.6
C | 79.1
E | 68.0
W | 63.5
Y | 89.0
Q | 52.8
N | 82.3
Q | 56.2
D | 56.6
D | 68.8
B | 97.6
D | 94.9
S | 98.3
Q | 59.4
N | 95.5
J | 83.7
P | 67.0
L | 76.7
I | 97.6
O | 96.1
M | 79.4
X | 67.7
M | 76.3
C | 92.0
T | 58.3
I | 74.2
S | 65.7
T | 65.7
F | 66.5
V | 75.0
I | 70.7
G | 71.8
W | 84.5
V | 50.8
U | 81.8
R | 71.3
B | 57.7
H | 60.8
M | 61.0
S | 80.3
N | 88.4
W | 97.4
S | 93.1
P | 83.3
A | 59.5
E | 69.8
E | 60.0
Z | 66.1
U | 88.9
V | 60.0
H | 67.9
H | 97.7
D | 52.7
J | 61.9
R | 65.4
Q | 81.9
Z | 96.1
J | 98.7
R | 83.5
I | 58.4
T | 73.5
Q | 89.2
S | 51.7
I | 87.1
O | 99.6
E | 64.0
R | 73.6
Y | 72.1
O | 81.6
M | 76.6
R | 59.7
F | 51.6
U | 54.6
J | 96.9
B | 54.6
A | 52.4
D | 95.4
I | 58.7
O | 81.4
P | 73.3
B | 61.9
H | 72.6
I | 83.8
J | 100.0
V | 61.7
K | 54.1
X | 54.1
E | 64.8
K | 59.4
R | 95.4
F | 98.2
E | 82.1
K | 96.0
F | 71.4
N | 83.4
A | 61.8
V | 77.9
W | 82.8
H | 74.5
J | 73.9
E | 80.1
K | 61.1
I | 86.4
B | 70.3
C | 86.2
X | 61.1
H | 68.2
I | 65.0
H | 73.1
B | 91.3
K | 96.7
B | 96.0
C | 50.6
Y | 83.9
Y | 65.2
R | 85.7
R | 76.0
R | 69.6
N | 54.7
U | 84.6
W | 54.9
S | 89.7
W | 70.6
G | 98.2
V | 67.6
A | 52.5
N | 88.4
M | 87.5
Z | 98.8
J | 96.9
H | 57.5
E | 89.0
I | 84.5
X | 75.8
P | 74.4
Z | 61.3
H | 88.1
N | 84.0
D | 90.5
U | 83.4
E | 83.3
B | 73.4
K | 67.1
L | 65.5
D | 64.9
Q | 86.6
M | 61.3
H | 74.3
I | 57.0
Y | 66.3
U | 82.2
O | 99.3
K | 89.9
G | 90.3
H | 57.8
W | 67.3
N | 78.2
B | 67.3
J | 68.8
U | 94.9
J | 81.1
R | 98.1
R | 62.0
J | 85.4
O | 87.1
A | 59.7
T | 77.9
A | 71.9
W | 58.8
U | 77.7
X | 75.4
Q | 67.6
R | 75.0
L | 96.3
X | 56.8
W | 64.8
S | 61.7
D | 61.5
T | 75.2
H | 89.2
A | 95.1
X | 84.1
K | 54.6
N | 69.7
I | 59.6
D | 56.8
A | 99.4
D | 68.4
A | 53.4
P | 60.5
G | 51.5
W | 62.3
Y | 73.9
G | 99.7
V | 69.3
H | 89.5
R | 99.1
K | 59.7
T | 71.9
U | 67.7
X | 55.3
X | 51.4
R | 98.4
U | 96.9
C | 63.8
G | 73.0
E | 51.3
G | 65.0
G | 60.1
N | 62.8
Y | 57.8
P | 50.0
M | 62.4
S | 57.6
B | 93.6
U | 61.4
R | 64.3
D | 64.9
J | 84.0
Z | 93.4
A | 61.6
K | 55.7
N | 99.2
J | 68.5
O | 71.5
Z | 58.7
H | 52.0
R | 97.4
A | 60.6
M | 54.5
P | 70.2
I | 71.0
J | 70.3
W | 69.6
O | 81.0
L | 87.8
P | 92.1
X | 83.9
Y | 82.8
R | 96.0
J | 75.6
R | 65.5
V | 54.2
K | 69.2
H | 52.4
A | 97.7
Y | 66.3
F | 65.2
T | 56.7
O | 72.8
X | 70.8
M | 73.5
Y | 80.8
T | 98.5
S | 63.4
I | 63.4
E | 81.3
L | 64.4
S | 96.9
S | 50.4
E | 88.1
N | 58.3
R | 98.8
C | 66.6
Q | 50.2
P | 73.9
F | 98.1
G | 96.1
X | 78.9
H | 65.3
F | 70.2
D | 54.1
H | 95.0
G | 50.3
X | 96.6
R | 92.8
N | 53.4
B | 53.3
C | 65.3
X | 51.8
I | 76.4
S | 65.2
T | 51.3
